"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4","should return the correct attribute payload when jsonAttributes is not present in integrations object ","Airship utils - prepareAttributePayload","Fri Feb 14 03:37:37 GMT 2025","passed","Fri Feb 14 03:37:37 GMT 2025","","","",""
"","8","(webhook) success snceario for batch of input","Destination api tests","Fri Feb 14 03:37:36 GMT 2025","passed","Fri Feb 14 03:37:36 GMT 2025","","Processor transform tests","",""
"","6","successful batching at router","Destination controller tests","Fri Feb 14 03:37:38 GMT 2025","passed","Fri Feb 14 03:37:38 GMT 2025","","Batch transform tests","",""
"","0","should return false when timestamp is not a valid Unix timestamp or date string(91504)","Airship utils - isValidTimestamp","Fri Feb 14 03:37:37 GMT 2025","passed","Fri Feb 14 03:37:37 GMT 2025","","","",""
"","8","successful transformation at router","Destination controller tests","Fri Feb 14 03:37:38 GMT 2025","passed","Fri Feb 14 03:37:38 GMT 2025","","Destination router transform tests","",""
"","9","failing source transform","Source controller tests","Fri Feb 14 03:37:38 GMT 2025","passed","Fri Feb 14 03:37:38 GMT 2025","","V2 Source transform tests","",""
"","10","compare cdk v2 and native","Comparsion service tests","Fri Feb 14 03:37:37 GMT 2025","passed","Fri Feb 14 03:37:37 GMT 2025","","","",""
"","1","should return true when timestamp is a valid date string","Airship utils - isValidTimestamp","Fri Feb 14 03:37:37 GMT 2025","passed","Fri Feb 14 03:37:37 GMT 2025","","","",""
"","1","should return true when timestamp is a valid Unix timestamp","Airship utils - isValidTimestamp","Fri Feb 14 03:37:37 GMT 2025","passed","Fri Feb 14 03:37:37 GMT 2025","","","",""
"","16","getAirshipTimestamp - should throw error when timestamp is not supported","Airship utils - getAirshipTimestamp","Fri Feb 14 03:37:37 GMT 2025","passed","Fri Feb 14 03:37:37 GMT 2025","","","",""
"","14","(webhook) send events for 2 destinations router transform","Destination api tests","Fri Feb 14 03:37:37 GMT 2025","passed","Fri Feb 14 03:37:37 GMT 2025","","Router transform tests","",""
"","26","(pinterest) failure scneario for multiplex but event fails at validation","Destination api tests","Fri Feb 14 03:37:36 GMT 2025","passed","Fri Feb 14 03:37:36 GMT 2025","","Processor transform tests","",""
"","1","should convert input from v0 to v1 when the request version is v0 and the implementation version is v1","adaptInputToVersion","Fri Feb 14 03:37:33 GMT 2025","passed","Fri Feb 14 03:37:33 GMT 2025","","","",""
"","16","transformation at processor failure","Destination controller tests","Fri Feb 14 03:37:38 GMT 2025","passed","Fri Feb 14 03:37:38 GMT 2025","","Destination processor transform tests","",""
"","1","should return an empty array when the input is an empty array","adaptInputToVersion","Fri Feb 14 03:37:33 GMT 2025","passed","Fri Feb 14 03:37:33 GMT 2025","","","",""
"","7","(mock source) v1 source transformation","Api tests with a mock source/destination","Fri Feb 14 03:37:36 GMT 2025","passed","Fri Feb 14 03:37:36 GMT 2025","","","",""
"","43","successful features response","features tests","Fri Feb 14 03:37:36 GMT 2025","passed","Fri Feb 14 03:37:36 GMT 2025","","","",""
"","7","(mock source) v0 source transformation","Api tests with a mock source/destination","Fri Feb 14 03:37:36 GMT 2025","passed","Fri Feb 14 03:37:36 GMT 2025","","","",""
"","14","(pinterest_tag) partial failure scenario","CDK V2 api tests","Fri Feb 14 03:37:37 GMT 2025","passed","Fri Feb 14 03:37:37 GMT 2025","","","",""
"","7","(mock destination) Batching","Api tests with a mock source/destination","Fri Feb 14 03:37:36 GMT 2025","passed","Fri Feb 14 03:37:36 GMT 2025","","","",""
"","6","successful source transform","Source controller tests","Fri Feb 14 03:37:38 GMT 2025","passed","Fri Feb 14 03:37:38 GMT 2025","","V1 Source transform tests","",""
"","10","(webhook) successful router transform","Destination api tests","Fri Feb 14 03:37:37 GMT 2025","passed","Fri Feb 14 03:37:37 GMT 2025","","Router transform tests","",""
"","2","when proc events(identify, track, group) are mixed, timestamp should be taken from relevant places for identify & track, skipped for group","controller utility tests -- handleTimestampInEvents for retl connections","Fri Feb 14 03:37:33 GMT 2025","passed","Fri Feb 14 03:37:33 GMT 2025","","","",""
"","18","(mock destination) Processor transformation scenario with single event","Api tests with a mock source/destination","Fri Feb 14 03:37:36 GMT 2025","passed","Fri Feb 14 03:37:36 GMT 2025","","","",""
"","6","features supportSourceTransformV1 to be boolean","features tests","Fri Feb 14 03:37:36 GMT 2025","passed","Fri Feb 14 03:37:36 GMT 2025","","","",""
"","8","successful source transform","Source controller tests","Fri Feb 14 03:37:38 GMT 2025","passed","Fri Feb 14 03:37:38 GMT 2025","","V2 Source transform tests","",""
"","2","should convert input from v1 to v0 format when the request version is v1 and the implementation version is v0","adaptInputToVersion","Fri Feb 14 03:37:33 GMT 2025","passed","Fri Feb 14 03:37:33 GMT 2025","","","",""
"","13","(am) failure batch transform","Destination api tests","Fri Feb 14 03:37:37 GMT 2025","passed","Fri Feb 14 03:37:37 GMT 2025","","Batch transform tests","",""
"","8","(mock destination) Router transformation","Api tests with a mock source/destination","Fri Feb 14 03:37:36 GMT 2025","passed","Fri Feb 14 03:37:36 GMT 2025","","","",""
"","12","(webhook) success snceario for batch of input of 2 events and expect 3 output events","Destination api tests","Fri Feb 14 03:37:36 GMT 2025","passed","Fri Feb 14 03:37:37 GMT 2025","","Processor transform tests","",""
"","1","when events(all track) without properties.timestamp, timestamp should be taken from timestamp","controller utility tests -- handleTimestampInEvents for retl connections","Fri Feb 14 03:37:33 GMT 2025","passed","Fri Feb 14 03:37:33 GMT 2025","","","",""
"","7","(mock destination) v1 proxy","Api tests with a mock source/destination","Fri Feb 14 03:37:36 GMT 2025","passed","Fri Feb 14 03:37:36 GMT 2025","","","",""
"","9","(NA_SOURCE) failure source transform ","Source api tests","Fri Feb 14 03:37:37 GMT 2025","passed","Fri Feb 14 03:37:37 GMT 2025","","","",""
"","0","should return false when timestamp is not a valid Unix timestamp or date string(""91504"")","Airship utils - isValidTimestamp","Fri Feb 14 03:37:37 GMT 2025","passed","Fri Feb 14 03:37:37 GMT 2025","","","",""
"","13","(pinterest) partial success scenario for multiplex with 2 events and expect 3 output events with 3rd one failing","Destination api tests","Fri Feb 14 03:37:37 GMT 2025","passed","Fri Feb 14 03:37:37 GMT 2025","","Processor transform tests","",""
"","8","(pinterest_tag) successful transform","CDK V2 api tests","Fri Feb 14 03:37:37 GMT 2025","passed","Fri Feb 14 03:37:37 GMT 2025","","","",""
"","55","(pinterest_tag) failure router transform(partial failure)","Destination api tests","Fri Feb 14 03:37:37 GMT 2025","passed","Fri Feb 14 03:37:37 GMT 2025","","Router transform tests","",""
"","1","getAirshipTimestamp - should return with correct format when T is present but Z is not present","Airship utils - getAirshipTimestamp","Fri Feb 14 03:37:37 GMT 2025","passed","Fri Feb 14 03:37:37 GMT 2025","","","",""
"","13","failing source transform","Source controller tests","Fri Feb 14 03:37:38 GMT 2025","passed","Fri Feb 14 03:37:38 GMT 2025","","V0 Source transform tests","",""
"","6","should return the input unchanged when the implementation version is not found","adaptInputToVersion","Fri Feb 14 03:37:33 GMT 2025","passed","Fri Feb 14 03:37:33 GMT 2025","","","",""
"","8","features regulations should be array","features tests","Fri Feb 14 03:37:36 GMT 2025","passed","Fri Feb 14 03:37:36 GMT 2025","","","",""
"","1","should return false when timestamp is not a valid Unix timestamp or date string(uuid)","Airship utils - isValidTimestamp","Fri Feb 14 03:37:37 GMT 2025","passed","Fri Feb 14 03:37:37 GMT 2025","","","",""
"","1","should fail trying to convert input from v1 to v2 format when the request version is v1 and the implementation version is v2","adaptInputToVersion","Fri Feb 14 03:37:33 GMT 2025","passed","Fri Feb 14 03:37:33 GMT 2025","","","",""
"","1","should convert input from v2 to v0 format when the request version is v2 and the implementation version is v0","adaptInputToVersion","Fri Feb 14 03:37:33 GMT 2025","passed","Fri Feb 14 03:37:33 GMT 2025","","","",""
"","11","features routerTransform should be object","features tests","Fri Feb 14 03:37:36 GMT 2025","passed","Fri Feb 14 03:37:36 GMT 2025","","","",""
"","40","(am) successful batch transform","Destination api tests","Fri Feb 14 03:37:37 GMT 2025","passed","Fri Feb 14 03:37:37 GMT 2025","","Batch transform tests","",""
"","2","should return the correct attribute payload when jsonAttributes is present in integrations object and jsonAttribute(data) is object & traits include an object","Airship utils - prepareAttributePayload","Fri Feb 14 03:37:37 GMT 2025","passed","Fri Feb 14 03:37:37 GMT 2025","","","",""
"","1","when a mix of VDM enabled & non-VDM destinations are available, the timestamp will be applied to only non-VDM destination","controller utility tests -- handleTimestampInEvents for retl connections","Fri Feb 14 03:37:33 GMT 2025","passed","Fri Feb 14 03:37:33 GMT 2025","","","",""
"","1","should return the input unchanged when the implementation version and request version are the same i.e. v1","adaptInputToVersion","Fri Feb 14 03:37:33 GMT 2025","passed","Fri Feb 14 03:37:33 GMT 2025","","","",""
"","7","features upgradedToSourceTransformV2 to be boolean","features tests","Fri Feb 14 03:37:36 GMT 2025","passed","Fri Feb 14 03:37:36 GMT 2025","","","",""
"","1","should return the input unchanged when the implementation version and request version are the same i.e. v0","adaptInputToVersion","Fri Feb 14 03:37:33 GMT 2025","passed","Fri Feb 14 03:37:33 GMT 2025","","","",""
"","9","batch transformation failure","Destination controller tests","Fri Feb 14 03:37:38 GMT 2025","passed","Fri Feb 14 03:37:38 GMT 2025","","Batch transform tests","",""
"","15","(webhook) successful source transform for source present in v1 and server providing v0 endpoint","Source api tests","Fri Feb 14 03:37:37 GMT 2025","passed","Fri Feb 14 03:37:37 GMT 2025","","","",""
