"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11","processor -> Test 2 (index: 3)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/userlist/processor/data.ts Tests","Tue Feb 11 14:24:13 GMT 2025","passed","Tue Feb 11 14:24:13 GMT 2025","","userlist destination","",""
"","7","processor -> Test 12 (index: 13)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/webhook/processor/data.ts Tests","Tue Feb 11 14:24:12 GMT 2025","passed","Tue Feb 11 14:24:12 GMT 2025","","webhook destination","",""
"","2","should fail trying to convert input from v2 to v1 format when the request version is v2 and the implementation version is v1","adaptInputToVersion","Tue Feb 11 14:22:38 GMT 2025","passed","Tue Feb 11 14:22:38 GMT 2025","","","",""
"","7","processor -> Send track event with app name but no app build and woopraid inside externalid (index: 1)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/woopra/processor/data.ts Tests","Tue Feb 11 14:24:12 GMT 2025","passed","Tue Feb 11 14:24:12 GMT 2025","","woopra destination","",""
"","7","{""description"": ""Incident Responder Added"", ""input"": [Object], ""module"": ""source"", ""name"": ""pagerduty"", ""output"": [Object], ""version"": ""v0""} -> Incident Responder Added (sourceTransformV2Flag: true) (index: 5)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/pagerduty/data.ts Tests","Tue Feb 11 14:24:07 GMT 2025","passed","Tue Feb 11 14:24:07 GMT 2025","","pagerduty source","",""
"","6","{""description"": ""Simple Single object Input event with normal channel and action"", ""input"": [Object], ""mockFns"": [Function mockFns], ""module"": ""source"", ""name"": ""cordial"", ""output"": [Object], ""version"": ""v1""} -> Simple Single object Input event with normal channel and action (sourceTransformV2Flag: true) (index: 1)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/cordial/data.ts Tests","Tue Feb 11 14:24:09 GMT 2025","passed","Tue Feb 11 14:24:09 GMT 2025","","cordial source","",""
"","59","processor -> Missing advertiser ID in the config (index: 0)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/the_trade_desk_real_time_conversions/processor/data.ts Tests","Tue Feb 11 14:24:15 GMT 2025","passed","Tue Feb 11 14:24:15 GMT 2025","","the_trade_desk_real_time_conversions destination","",""
"","16","processor -> Identify call for creating user without-sending (email and phone number) (index: 5)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/wootric/processor/data.ts Tests","Tue Feb 11 14:24:12 GMT 2025","passed","Tue Feb 11 14:24:12 GMT 2025","","wootric destination","",""
"","18","processor -> Test 5 (index: 5)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/yahoo_dsp/processor/data.ts Tests","Tue Feb 11 14:24:11 GMT 2025","passed","Tue Feb 11 14:24:11 GMT 2025","","yahoo_dsp destination","",""
"","7","{""description"": ""Identify Call for customers create event"", ""input"": [Object], ""module"": ""source"", ""name"": ""shopify"", ""output"": [Object], ""version"": ""v1""} -> Identify Call for customers create event (sourceTransformV2Flag: true) (index: 11)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/shopify/data.ts Tests","Tue Feb 11 14:24:06 GMT 2025","passed","Tue Feb 11 14:24:06 GMT 2025","","shopify source","",""
"","36","(shopify) success source transform (monday)","Source api tests","Tue Feb 11 14:22:42 GMT 2025","passed","Tue Feb 11 14:22:42 GMT 2025","","","",""
"","7","{""description"": ""test-5"", ""input"": [Object], ""mockFns"": [Function mockFns], ""module"": ""source"", ""name"": ""customerio"", ""output"": [Object], ""version"": ""v0""} -> test-5 (sourceTransformV2Flag: true) (index: 11)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/customerio/data.ts Tests","Tue Feb 11 14:24:09 GMT 2025","passed","Tue Feb 11 14:24:09 GMT 2025","","customerio source","",""
"","7","{""description"": ""Track Call -> product_removed_from_cart event from web pixel"", ""input"": [Object], ""module"": ""source"", ""name"": ""shopify"", ""output"": [Object], ""version"": ""v1""} -> Track Call -> product_removed_from_cart event from web pixel (sourceTransformV2Flag: true) (index: 59)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/shopify/data.ts Tests","Tue Feb 11 14:24:07 GMT 2025","passed","Tue Feb 11 14:24:07 GMT 2025","","shopify source","",""
"","7","{""description"": ""MailJet email bounce event where input event is of type "", ""input"": [Object], ""module"": ""source"", ""name"": ""mailjet"", ""output"": [Object], ""version"": ""v0""} -> MailJet email bounce event where input event is of type  (sourceTransformV2Flag: true) (index: 3)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/mailjet/data.ts Tests","Tue Feb 11 14:24:08 GMT 2025","passed","Tue Feb 11 14:24:08 GMT 2025","","mailjet source","",""
"","6","{""description"": ""test-6"", ""input"": [Object], ""mockFns"": [Function mockFns], ""module"": ""source"", ""name"": ""canny"", ""output"": [Object], ""version"": ""v0""} -> test-6 (sourceTransformV2Flag: true) (index: 13)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/canny/data.ts Tests","Tue Feb 11 14:24:10 GMT 2025","passed","Tue Feb 11 14:24:10 GMT 2025","","canny source","",""
"","6","{""description"": ""test-18"", ""input"": [Object], ""mockFns"": [Function mockFns], ""module"": ""source"", ""name"": ""customerio"", ""output"": [Object], ""version"": ""v0""} -> test-18 (sourceTransformV2Flag: true) (index: 37)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/customerio/data.ts Tests","Tue Feb 11 14:24:09 GMT 2025","passed","Tue Feb 11 14:24:09 GMT 2025","","customerio source","",""
"","23","router -> Test 3 -> Events 2.0 Single event is mapped to single tiktok event in config and over the max batch limit (index: 3)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/tiktok_ads/router/data.ts Tests","Tue Feb 11 14:24:14 GMT 2025","passed","Tue Feb 11 14:24:14 GMT 2025","","tiktok_ads destination","",""
"","13","{""description"": ""Track Call -> cart_viewed event from web pixel"", ""input"": [Object], ""module"": ""source"", ""name"": ""shopify"", ""output"": [Object], ""version"": ""v1""} -> Track Call -> cart_viewed event from web pixel (sourceTransformV2Flag: true) (index: 53)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/shopify/data.ts Tests","Tue Feb 11 14:24:07 GMT 2025","passed","Tue Feb 11 14:24:07 GMT 2025","","shopify source","",""
"","2","should convert input from v2 to v1 format when the request version is v2 and the implementation version is v1","adaptInputToVersion","Tue Feb 11 14:22:38 GMT 2025","passed","Tue Feb 11 14:22:38 GMT 2025","","","",""
"","6","{""description"": ""test-12"", ""input"": [Object], ""mockFns"": [Function mockFns], ""module"": ""source"", ""name"": ""customerio"", ""output"": [Object], ""version"": ""v0""} -> test-12 (sourceTransformV2Flag: false) (index: 24)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/customerio/data.ts Tests","Tue Feb 11 14:24:09 GMT 2025","passed","Tue Feb 11 14:24:09 GMT 2025","","customerio source","",""
"","7","(mock source) v0 source transformation","Api tests with a mock source/destination","Tue Feb 11 14:22:41 GMT 2025","passed","Tue Feb 11 14:22:41 GMT 2025","","","",""
"","10","processor -> Test 8 (index: 8)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/yahoo_dsp/processor/data.ts Tests","Tue Feb 11 14:24:11 GMT 2025","passed","Tue Feb 11 14:24:11 GMT 2025","","yahoo_dsp destination","",""
"","8","{""description"": ""test-8"", ""input"": [Object], ""mockFns"": [Function mockFns], ""module"": ""source"", ""name"": ""customerio"", ""output"": [Object], ""version"": ""v0""} -> test-8 (sourceTransformV2Flag: false) (index: 16)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/customerio/data.ts Tests","Tue Feb 11 14:24:09 GMT 2025","passed","Tue Feb 11 14:24:09 GMT 2025","","customerio source","",""
"","11","processor -> Test 0 (index: 0)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/trengo/processor/data.ts Tests","Tue Feb 11 14:24:14 GMT 2025","passed","Tue Feb 11 14:24:14 GMT 2025","","trengo destination","",""
"","8","{""description"": ""test-28"", ""input"": [Object], ""module"": ""source"", ""name"": ""iterable"", ""output"": [Object], ""overrideReceivedAt"": true, ""version"": ""v0""} -> test-28 (sourceTransformV2Flag: false) (index: 56)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/iterable/data.ts Tests","Tue Feb 11 14:24:08 GMT 2025","passed","Tue Feb 11 14:24:08 GMT 2025","","iterable source","",""
"","6","{""description"": ""test-4"", ""input"": [Object], ""module"": ""source"", ""name"": ""mailmodo"", ""output"": [Object], ""version"": ""v0""} -> test-4 (sourceTransformV2Flag: true) (index: 9)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/mailmodo/data.ts Tests","Tue Feb 11 14:24:08 GMT 2025","passed","Tue Feb 11 14:24:08 GMT 2025","","mailmodo source","",""
"","7","{""description"": ""test-5"", ""input"": [Object], ""mockFns"": [Function mockFns], ""module"": ""source"", ""name"": ""appsflyer"", ""output"": [Object], ""version"": ""v0""} -> test-5 (sourceTransformV2Flag: false) (index: 10)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/appsflyer/data.ts Tests","Tue Feb 11 14:24:10 GMT 2025","passed","Tue Feb 11 14:24:10 GMT 2025","","appsflyer source","",""
"","7","processor -> Test 4 (index: 5)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/webhook/processor/data.ts Tests","Tue Feb 11 14:24:12 GMT 2025","passed","Tue Feb 11 14:24:12 GMT 2025","","webhook destination","",""
"","12","{""description"": ""test-15"", ""input"": [Object], ""module"": ""source"", ""name"": ""iterable"", ""output"": [Object], ""overrideReceivedAt"": true, ""version"": ""v0""} -> test-15 (sourceTransformV2Flag: false) (index: 30)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/iterable/data.ts Tests","Tue Feb 11 14:24:08 GMT 2025","passed","Tue Feb 11 14:24:08 GMT 2025","","iterable source","",""
"","13","{""description"": ""add member to an organization"", ""input"": [Object], ""mockFns"": [Function mockFns], ""module"": ""source"", ""name"": ""auth0"", ""output"": [Object], ""version"": ""v0""} -> add member to an organization (sourceTransformV2Flag: true) (index: 3)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/auth0/data.ts Tests","Tue Feb 11 14:24:10 GMT 2025","passed","Tue Feb 11 14:24:10 GMT 2025","","auth0 source","",""
"","8","processor -> Validates the correct processing and mapping of an Order Completed event with multiple products. (index: 1)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/topsort/processor/data.ts Tests","Tue Feb 11 14:24:14 GMT 2025","passed","Tue Feb 11 14:24:14 GMT 2025","","topsort destination","",""
"","7","processor -> Test 15 (index: 15)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/trengo/processor/data.ts Tests","Tue Feb 11 14:24:14 GMT 2025","passed","Tue Feb 11 14:24:14 GMT 2025","","trengo destination","",""
"","2","should return the input unchanged when the implementation version and request version are the same i.e. v0","adaptInputToVersion","Tue Feb 11 14:22:38 GMT 2025","passed","Tue Feb 11 14:22:38 GMT 2025","","","",""
"","22","{""description"": ""Simple track call"", ""input"": [Object], ""module"": ""source"", ""name"": ""moengage"", ""output"": [Object], ""version"": ""v0""} -> Simple track call (sourceTransformV2Flag: false) (index: 0)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/moengage/data.ts Tests","Tue Feb 11 14:24:08 GMT 2025","passed","Tue Feb 11 14:24:08 GMT 2025","","moengage source","",""
"","77","dataDelivery -> Trying to upsert in wrong module name (index: 1)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/zoho/dataDelivery/data.ts Tests","Tue Feb 11 14:24:11 GMT 2025","passed","Tue Feb 11 14:24:11 GMT 2025","","zoho destination","",""
"","7","processor -> Test 11 (index: 12)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/webhook/processor/data.ts Tests","Tue Feb 11 14:24:12 GMT 2025","passed","Tue Feb 11 14:24:12 GMT 2025","","webhook destination","",""
"","12","{""description"": ""Olark webhook response"", ""input"": [Object], ""module"": ""source"", ""name"": ""olark"", ""output"": [Object], ""version"": ""v0""} -> Olark webhook response (sourceTransformV2Flag: true) (index: 1)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/olark/data.ts Tests","Tue Feb 11 14:24:07 GMT 2025","passed","Tue Feb 11 14:24:07 GMT 2025","","olark source","",""
"","1","should return false when timestamp is not a valid Unix timestamp or date string(""91504"")","Airship utils - isValidTimestamp","Tue Feb 11 14:22:42 GMT 2025","passed","Tue Feb 11 14:22:42 GMT 2025","","","",""
"","10","{""description"": ""Purchase event with anonymous user"", ""input"": [Object], ""mockFns"": [Function mockFns], ""module"": ""source"", ""name"": ""revenuecat"", ""output"": [Object], ""version"": ""v0""} -> Purchase event with anonymous user (sourceTransformV2Flag: false) (index: 4)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/revenuecat/data.ts Tests","Tue Feb 11 14:24:07 GMT 2025","passed","Tue Feb 11 14:24:07 GMT 2025","","revenuecat source","",""
"","16","processor -> Test 2: Containing SHA256 and MD5 traits (index: 1)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/tiktok_audience/processor/data.ts Tests","Tue Feb 11 14:24:14 GMT 2025","passed","Tue Feb 11 14:24:14 GMT 2025","","tiktok_audience destination","",""
"","10","dataDelivery -> Upserting Leads successfully (index: 0)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/zoho/dataDelivery/data.ts Tests","Tue Feb 11 14:24:11 GMT 2025","passed","Tue Feb 11 14:24:11 GMT 2025","","zoho destination","",""
"","14","processor -> Incorrect message type (index: 2)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/tune/processor/data.ts Tests","Tue Feb 11 14:24:14 GMT 2025","passed","Tue Feb 11 14:24:14 GMT 2025","","tune destination","",""
"","34","router -> Invalid action type (index: 6)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/the_trade_desk/router/data.ts Tests","Tue Feb 11 14:24:16 GMT 2025","passed","Tue Feb 11 14:24:16 GMT 2025","","the_trade_desk destination","",""
"","6","{""description"": ""Page type  -> type and userId is given"", ""input"": [Object], ""module"": ""source"", ""name"": ""pipedream"", ""output"": [Object], ""version"": ""v0""} -> Page type  -> type and userId is given (sourceTransformV2Flag: true) (index: 11)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/pipedream/data.ts Tests","Tue Feb 11 14:24:07 GMT 2025","passed","Tue Feb 11 14:24:07 GMT 2025","","pipedream source","",""
"","12","processor -> Test 3 (index: 3)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/tiktok_ads_offline_events/processor/data.ts Tests","Tue Feb 11 14:24:14 GMT 2025","passed","Tue Feb 11 14:24:14 GMT 2025","","tiktok_ads_offline_events destination","",""
"","6","{""description"": ""test-3"", ""input"": [Object], ""mockFns"": [Function mockFns], ""module"": ""source"", ""name"": ""appsflyer"", ""output"": [Object], ""version"": ""v0""} -> test-3 (sourceTransformV2Flag: false) (index: 6)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/appsflyer/data.ts Tests","Tue Feb 11 14:24:10 GMT 2025","passed","Tue Feb 11 14:24:10 GMT 2025","","appsflyer source","",""
"","15","{""description"": ""test-4"", ""input"": [Object], ""mockFns"": [Function mockFns], ""module"": ""source"", ""name"": ""signl4"", ""output"": [Object], ""version"": ""v0""} -> test-4 (sourceTransformV2Flag: false) (index: 8)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/signl4/data.ts Tests","Tue Feb 11 14:24:06 GMT 2025","passed","Tue Feb 11 14:24:06 GMT 2025","","signl4 source","",""
"","6","{""description"": ""test-3"", ""input"": [Object], ""mockFns"": [Function mockFns], ""module"": ""source"", ""name"": ""appsflyer"", ""output"": [Object], ""version"": ""v0""} -> test-3 (sourceTransformV2Flag: true) (index: 7)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/appsflyer/data.ts Tests","Tue Feb 11 14:24:10 GMT 2025","passed","Tue Feb 11 14:24:10 GMT 2025","","appsflyer source","",""
"","11","{""description"": ""Track Call -> search_submitted event from web pixel"", ""input"": [Object], ""module"": ""source"", ""name"": ""shopify"", ""output"": [Object], ""version"": ""v1""} -> Track Call -> search_submitted event from web pixel (sourceTransformV2Flag: false) (index: 60)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/shopify/data.ts Tests","Tue Feb 11 14:24:07 GMT 2025","passed","Tue Feb 11 14:24:07 GMT 2025","","shopify source","",""
"","6","{""description"": ""test-16"", ""input"": [Object], ""module"": ""source"", ""name"": ""iterable"", ""output"": [Object], ""overrideReceivedAt"": true, ""version"": ""v0""} -> test-16 (sourceTransformV2Flag: false) (index: 32)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/iterable/data.ts Tests","Tue Feb 11 14:24:08 GMT 2025","passed","Tue Feb 11 14:24:08 GMT 2025","","iterable source","",""
"","6","{""description"": ""Alias type  -> type and userId is given"", ""input"": [Object], ""module"": ""source"", ""name"": ""pipedream"", ""output"": [Object], ""version"": ""v0""} -> Alias type  -> type and userId is given (sourceTransformV2Flag: true) (index: 13)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/pipedream/data.ts Tests","Tue Feb 11 14:24:07 GMT 2025","passed","Tue Feb 11 14:24:07 GMT 2025","","pipedream source","",""
"","22","{""description"": ""Simple track call"", ""input"": [Object], ""mockFns"": [Function mockFns], ""module"": ""source"", ""name"": ""revenuecat"", ""output"": [Object], ""version"": ""v0""} -> Simple track call (sourceTransformV2Flag: false) (index: 0)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/revenuecat/data.ts Tests","Tue Feb 11 14:24:07 GMT 2025","passed","Tue Feb 11 14:24:07 GMT 2025","","revenuecat source","",""
"","1","when proc events(identify, track, group) are mixed, timestamp should be taken from relevant places for identify & track, skipped for group","controller utility tests -- handleTimestampInEvents for retl connections","Tue Feb 11 14:22:38 GMT 2025","passed","Tue Feb 11 14:22:38 GMT 2025","","","",""
"","10","processor -> Test 34 -> V2 -> Event mapped to multiple standard events and no phone (index: 34)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/tiktok_ads/processor/data.ts Tests","Tue Feb 11 14:24:15 GMT 2025","passed","Tue Feb 11 14:24:15 GMT 2025","","tiktok_ads destination","",""
"","11","{""description"": ""event mapping done in UI"", ""input"": [Object], ""mockFns"": [Function mockFns], ""module"": ""source"", ""name"": ""braze"", ""output"": [Object], ""skipGo"": ""Custom source config"", ""version"": ""v1""} -> event mapping done in UI (sourceTransformV2Flag: true) (index: 1)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/braze/data.ts Tests","Tue Feb 11 14:24:10 GMT 2025","passed","Tue Feb 11 14:24:10 GMT 2025","","braze source","",""
"","12","compare cdk v2 and native","Comparsion service tests","Tue Feb 11 14:22:42 GMT 2025","passed","Tue Feb 11 14:22:42 GMT 2025","","","",""
"","13","{""description"": ""Track Call -> Checkout Updated event from Pixel app"", ""id"": ""c002"", ""input"": [Object], ""module"": ""source"", ""name"": ""shopify"", ""output"": [Object], ""version"": ""v1""} -> Track Call -> Checkout Updated event from Pixel app (sourceTransformV2Flag: true) (index: 21)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/shopify/data.ts Tests","Tue Feb 11 14:24:06 GMT 2025","passed","Tue Feb 11 14:24:06 GMT 2025","","shopify source","",""
"","6","{""description"": ""Unsupported Event Type"", ""input"": [Object], ""module"": ""source"", ""name"": ""shopify"", ""output"": [Object], ""version"": ""v1""} -> Unsupported Event Type (sourceTransformV2Flag: false) (index: 8)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/shopify/data.ts Tests","Tue Feb 11 14:24:06 GMT 2025","passed","Tue Feb 11 14:24:06 GMT 2025","","shopify source","",""
"","2","should convert input from v1 to v2 format when the request version is v1 and the implementation version is v2","adaptInputToVersion","Tue Feb 11 14:22:38 GMT 2025","passed","Tue Feb 11 14:22:38 GMT 2025","","","",""
"","44","successful features response","features tests","Tue Feb 11 14:22:41 GMT 2025","passed","Tue Feb 11 14:22:41 GMT 2025","","","",""
"","7","{""description"": ""test-0"", ""input"": [Object], ""mockFns"": [Function mockFns], ""module"": ""source"", ""name"": ""canny"", ""output"": [Object], ""version"": ""v0""} -> test-0 (sourceTransformV2Flag: true) (index: 1)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/canny/data.ts Tests","Tue Feb 11 14:24:10 GMT 2025","passed","Tue Feb 11 14:24:10 GMT 2025","","canny source","",""
"","11","processor -> Track call with existing userId and event type as create response and score out of bound (index: 12)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/wootric/processor/data.ts Tests","Tue Feb 11 14:24:12 GMT 2025","passed","Tue Feb 11 14:24:12 GMT 2025","","wootric destination","",""
"","7","processor -> Test 3 (index: 3)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/vero/processor/data.ts Tests","Tue Feb 11 14:24:13 GMT 2025","passed","Tue Feb 11 14:24:13 GMT 2025","","vero destination","",""
"","10","processor -> group call without name (index: 3)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/user/processor/data.ts Tests","Tue Feb 11 14:24:13 GMT 2025","passed","Tue Feb 11 14:24:13 GMT 2025","","user destination","",""
"","6","{""description"": ""test-20"", ""input"": [Object], ""mockFns"": [Function mockFns], ""module"": ""source"", ""name"": ""customerio"", ""output"": [Object], ""version"": ""v0""} -> test-20 (sourceTransformV2Flag: true) (index: 41)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/customerio/data.ts Tests","Tue Feb 11 14:24:09 GMT 2025","passed","Tue Feb 11 14:24:09 GMT 2025","","customerio source","",""
"","7","{""description"": ""update tenant settings"", ""input"": [Object], ""mockFns"": [Function mockFns], ""module"": ""source"", ""name"": ""auth0"", ""output"": [Object], ""version"": ""v0""} -> update tenant settings (sourceTransformV2Flag: false) (index: 4)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/auth0/data.ts Tests","Tue Feb 11 14:24:10 GMT 2025","passed","Tue Feb 11 14:24:10 GMT 2025","","auth0 source","",""
"","8","processor -> Test 2 (index: 2)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/trengo/processor/data.ts Tests","Tue Feb 11 14:24:14 GMT 2025","passed","Tue Feb 11 14:24:14 GMT 2025","","trengo destination","",""
"","14","{""description"": ""Simple track call with wrong created at"", ""input"": [Object], ""mockFns"": [Function mockFns], ""module"": ""source"", ""name"": ""adjust"", ""output"": [Object], ""skipGo"": ""FIXME"", ""version"": ""v1""} -> Simple track call with wrong created at (sourceTransformV2Flag: false) (index: 4)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/adjust/data.ts Tests","Tue Feb 11 14:24:10 GMT 2025","passed","Tue Feb 11 14:24:10 GMT 2025","","adjust source","",""
"","9","{""description"": ""Track Call -> Order Updated event from Pixel app"", ""id"": ""c003"", ""input"": [Object], ""module"": ""source"", ""name"": ""shopify"", ""output"": [Object], ""version"": ""v1""} -> Track Call -> Order Updated event from Pixel app (sourceTransformV2Flag: false) (index: 22)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/shopify/data.ts Tests","Tue Feb 11 14:24:06 GMT 2025","passed","Tue Feb 11 14:24:06 GMT 2025","","shopify source","",""
